Comment,Label,Comment_clean,Label_id
VANNIYAR kottai dharmapuri padaiyachi Vanniyar sarbaga padam vetri pera vazthukkal,NON_HATE,vanniyar kottai dharmapuri padaiyachi vanniyar sarbaga padam vetri pera vazthukkal,0.0
Dae ne la thirunthave maatiya padam nadikurana padam intha lachanathula evuru iron man voice panrara thu .,HATE,dae ne la thirunthave maatiya padam nadikurana padam intha lachanathula evuru iron man voice panrara thu .,1.0
Indha natula yellarukum ovonuthula paithiyam enaku #suriya Anna mela paithiyam Luv u suriya Anna,NON_HATE,indha natula yellarukum ovonuthula paithiyam enaku #suriya anna mela paithiyam luv u suriya anna,0.0
Pink movie in malayalam  Superb movie,NON_HATE,pink movie in malayalam  superb movie,0.0
Adithya varma la varra paatti,NON_HATE,adithya varma la varra paatti,0.0
1960 la vandha saicovoda copy thana indha saico hero.,HATE,1960 la vandha saicovoda copy thana indha saico hero.,1.0
Yetharkku 10M views ku Ivolo neram Edukkuthu.. Likes um 1M innum varala.. Thala fans Enna pantranga,HATE,yetharkku 10m views ku ivolo neram edukkuthu.. likes um 1m innum varala.. thala fans enna pantranga,1.0
Thala na thala than..thala takkaru doi,NON_HATE,thala na thala than..thala takkaru doi,0.0
Oru all mala katra viswasathukaga mathavangala asinga paduthuringga,HATE,oru all mala katra viswasathukaga mathavangala asinga paduthuringga,1.0
Daily 10 times ku mela paakuravanga  ..Padam vara varikum pakuravanga ..Like podunga,NON_HATE,daily 10 times ku mela paakuravanga  ..padam vara varikum pakuravanga ..like podunga,0.0
dis like panna thaviteya mavangala unga amma va oru than othu gitu iru pan avana poi pannunga,HATE,dis like panna thaviteya mavangala unga amma va oru than othu gitu iru pan avana poi pannunga,1.0
ரஜினியிடம் மன்னிப்பு கேட்கும் நிலை கண்டிப்பாக வரும்,HATE,ரஜினியிடம் மன்னிப்பு கேட்கும் நிலை கண்டிப்பாக வரும்,1.0
Ayyayo ennamo panni vachirukanga.. Ethani peru itha pathu psyc avangalo,HATE,ayyayo ennamo panni vachirukanga.. ethani peru itha pathu psyc avangalo,1.0
"I am Chitti 2.0. No, you looks like a CLOWN🤖",NON_HATE,"i am chitti 2.0. no, you looks like a clown🤖",0.0
Vere level trailer  Love from kerala 🤩🤩,NON_HATE,vere level trailer  love from kerala 🤩🤩,0.0
Sema kathai adichu thooku kandipa ellarum theatre'la parunga.,NON_HATE,sema kathai adichu thooku kandipa ellarum theatre'la parunga.,0.0
Innume 1 million like varalla  hahh  fans  Power avalave Thana ..mokka vai savdal poda vidda potham,HATE,innume 1 million like varalla  hahh  fans  power avalave thana ..mokka vai savdal poda vidda potham,1.0
Thaa kolla marana mass thalaivaa nee Vera level,NON_HATE,thaa kolla marana mass thalaivaa nee vera level,0.0
Paa.. Vera level love you thala,NON_HATE,paa.. vera level love you thala,0.0
Ennanga da views crash aiirucha romba neram ah appdiyae nikkidhu🤔🤔,NON_HATE,ennanga da views crash aiirucha romba neram ah appdiyae nikkidhu🤔🤔,0.0
இன்னும் எத்தனை பெரியார் வந்தாலும் சாதியை மட்டும் ஒழிக்கவே முடியாது. சமத்துவம் என்பதை சரி செய்யவும் முடியாது. நம் தமிழ்நாட்டில் சாதியைத் தூக்கி ஓரம் வைத்து விட்டு சமத்துவம் என்பதை கை🤝கொடுத்து தூக்கங்கள் அதுவே போதும் மக்களுக்கு  நன்றி வணக்கம் 🤝,NON_HATE,இன்னும் எத்தனை பெரியார் வந்தாலும் சாதியை மட்டும் ஒழிக்கவே முடியாது. சமத்துவம் என்பதை சரி செய்யவும் முடியாது. நம் தமிழ்நாட்டில் சாதியைத் தூக்கி ஓரம் வைத்து விட்டு சமத்துவம் என்பதை கை🤝கொடுத்து தூக்கங்கள் அதுவே போதும் மக்களுக்கு  நன்றி வணக்கம் 🤝,0.0
Last dialogue Thala & thalapathy Rendu perukkum Tha thala pesirukkaru,NON_HATE,last dialogue thala & thalapathy rendu perukkum tha thala pesirukkaru,0.0
Idhula oru Trailer ah thu,HATE,idhula oru trailer ah thu,1.0
Ennapa padam idhu Vera level really ratham kodikudhu .,HATE,ennapa padam idhu vera level really ratham kodikudhu .,1.0
Ithu 96 yara emaathureenga..Semma dialogue .. mudiyala,NON_HATE,ithu 96 yara emaathureenga..semma dialogue .. mudiyala,0.0
vaa thala  marana waiting,NON_HATE,vaa thala  marana waiting,0.0
Ngk ngk ngk opening sema vera leval 2019 mega blockbuster move  conform,NON_HATE,ngk ngk ngk opening sema vera leval 2019 mega blockbuster move  conform,0.0
Tha name is yuvan shankar rajaa mass bgmm,NON_HATE,tha name is yuvan shankar rajaa mass bgmm,0.0
U1 annanukkuga mattum vanthavanga like pannunga..,NON_HATE,u1 annanukkuga mattum vanthavanga like pannunga..,0.0
Aana onnu da.. indha modi(BJP) aatchila makkalukku nalladhu nadandhuto illaiyo bt most film directors kku ungea aarchiyea vachi nalla story kidachirukku.. bharat matha ki jai..,NON_HATE,aana onnu da.. indha modi(bjp) aatchila makkalukku nalladhu nadandhuto illaiyo bt most film directors kku ungea aarchiyea vachi nalla story kidachirukku.. bharat matha ki jai..,0.0
annan thangal hi pasam again vijay anna rockzz,NON_HATE,annan thangal hi pasam again vijay anna rockzz,0.0
Bigil teaser ku Aparam Marupadium Kaithi trailor Paka vantha anga Ethana peru?? Kaithi,HATE,bigil teaser ku aparam marupadium kaithi trailor paka vantha anga ethana peru?? kaithi,1.0
patha udana summa alluthu Vijay mass ..,NON_HATE,patha udana summa alluthu vijay mass ..,0.0
Again n again parunga.. house full mass celebration panunga,NON_HATE,again n again parunga.. house full mass celebration panunga,0.0
Y 7.1 k dislike damm shit idiots,HATE,y 7.1 k dislike damm shit idiots,1.0
Maranam trailer..  En appan military kaaran daa odii oliyava sollitharuva,NON_HATE,maranam trailer..  en appan military kaaran daa odii oliyava sollitharuva,0.0
செம செம செம கான்சப்ட் படம் கண்டிப்பா மிரட்டும்,NON_HATE,செம செம செம கான்சப்ட் படம் கண்டிப்பா மிரட்டும்,0.0
Dhanushh Annaa Tlgu State la mvi release pannu Annaa ..,NON_HATE,dhanushh annaa tlgu state la mvi release pannu annaa ..,0.0
வரலாம் வரலாம் வா வரலாம் வா பைரவா,NON_HATE,வரலாம் வரலாம் வா வரலாம் வா பைரவா,0.0
padam release agarathuku munnadi 15 million view edukanum,NON_HATE,padam release agarathuku munnadi 15 million view edukanum,0.0
இந்த படம் வெற்றிபெற வாழ்த்துக்கள்  இந்த உயர்ந்த சமூகத்தின் நியாயத்தை உரக்க சொல்லும் படம் இதற்காகத்தான் இவ்வளவு காலம் காத்திருந்தோம் அதுதான் சத்தியமான உண்மை இந்த படத்தினை நாங்கள் வெற்றியடையச் செய்வோம்,NON_HATE,இந்த படம் வெற்றிபெற வாழ்த்துக்கள்  இந்த உயர்ந்த சமூகத்தின் நியாயத்தை உரக்க சொல்லும் படம் இதற்காகத்தான் இவ்வளவு காலம் காத்திருந்தோம் அதுதான் சத்தியமான உண்மை இந்த படத்தினை நாங்கள் வெற்றியடையச் செய்வோம்,0.0
Rajini Kum coma pola 🤣 1996 la solla vendiya dialogue adhu,NON_HATE,rajini kum coma pola 🤣 1996 la solla vendiya dialogue adhu,0.0
Marana Waiting Anna படம் வெற்றி பெற வாழ்த்துக்கள்,NON_HATE,marana waiting anna படம் வெற்றி பெற வாழ்த்துக்கள்,0.0
"ஒன்னு புரியுது : தலித் மக்களை..மத்த ஜாதி மக்கள் இன்னும் அவங்களுக்கு சமமா மதிக்க மனசு வரல.. எத்தனை ஜாதி சார்பா வாழ்த்து சொல்லுறீங்க..தமிழனா பிறந்தத்துக்கு வெட்கப்பட வச்சுட்டீங்க நண்பர்களே ..தலித் மக்கள் கொஞ்சம் முன்னேற ஆரம்பிச்சதும் இப்பிடி அவங்க மேல வெறி ஆ இர்ருக்குறது நியாயமா? உங்க மனச தொட்டு சொல்லுங்க.. எத்தனை வில்லேஜ் ல இன்னும் தலித் மக்களை நாய் மாதிரி நடத்துறாங்க னு..பாருங்க..இந்த தலித் மக்களுக்கு இடவொதுக்கீடு , பாதுகாப்பு சட்டம் இல்லனா அவங்கள என்ன எல்லாம் பண்ணுவீங்க..இப்பிடி ஒரு வெறி மிருகத்துக்கு இருக்கும்.. ஆனா என் தமிழ் சமுதாயத்துக்கு .. அதுவும் இப்பிடி படிச்சு இருக்கிற நண்பர்களுக்கு இர்ருக்குறது வெட்கக்கேடு ..",HATE,"ஒன்னு புரியுது : தலித் மக்களை..மத்த ஜாதி மக்கள் இன்னும் அவங்களுக்கு சமமா மதிக்க மனசு வரல.. எத்தனை ஜாதி சார்பா வாழ்த்து சொல்லுறீங்க..தமிழனா பிறந்தத்துக்கு வெட்கப்பட வச்சுட்டீங்க நண்பர்களே ..தலித் மக்கள் கொஞ்சம் முன்னேற ஆரம்பிச்சதும் இப்பிடி அவங்க மேல வெறி ஆ இர்ருக்குறது நியாயமா? உங்க மனச தொட்டு சொல்லுங்க.. எத்தனை வில்லேஜ் ல இன்னும் தலித் மக்களை நாய் மாதிரி நடத்துறாங்க னு..பாருங்க..இந்த தலித் மக்களுக்கு இடவொதுக்கீடு , பாதுகாப்பு சட்டம் இல்லனா அவங்கள என்ன எல்லாம் பண்ணுவீங்க..இப்பிடி ஒரு வெறி மிருகத்துக்கு இருக்கும்.. ஆனா என் தமிழ் சமுதாயத்துக்கு .. அதுவும் இப்பிடி படிச்சு இருக்கிற நண்பர்களுக்கு இர்ருக்குறது வெட்கக்கேடு ..",1.0
A different try..well done adhi bro,NON_HATE,a different try..well done adhi bro,0.0
Thala parthi sollava  venum eppavum thala tha,NON_HATE,thala parthi sollava  venum eppavum thala tha,0.0
Intha varusathula yogi babu'ku 50 padam vanthurukum polayae.. release agura ella padathulayum irukapala..,NON_HATE,intha varusathula yogi babu'ku 50 padam vanthurukum polayae.. release agura ella padathulayum irukapala..,0.0
"sundar c pannada, vj unakku chance kodukkala nu avara kalaichuteela, aadhi laam oru aalu nu avunukku sappi vidravan thaana nee",HATE,"sundar c pannada, vj unakku chance kodukkala nu avara kalaichuteela, aadhi laam oru aalu nu avunukku sappi vidravan thaana nee",1.0
Yenda AL vijay unaku kangana thavira Vera yarume call sheet tharalaya ipdi vechi senjitiye da,HATE,yenda al vijay unaku kangana thavira vera yarume call sheet tharalaya ipdi vechi senjitiye da,1.0
படம் வெற்றி அடைய திருவண்ணாமலை வன்னியர் சத்திரியர் சார்பாக வாழ்த்துக்களை தெரிவிக்கிறோம்,NON_HATE,படம் வெற்றி அடைய திருவண்ணாமலை வன்னியர் சத்திரியர் சார்பாக வாழ்த்துக்களை தெரிவிக்கிறோம்,0.0
